,Quantile,risk_aversion,Target,CRPS-LR,CRPS-MLP,SalvaBench-LR,SalvaBench-MLP,DF-LR_0,DF-MLP_0,DF-LR_0.1,DF-MLP_0.1,DF-LR_1,DF-MLP_1
0,0.1,0.2,3,1.4598754520569857,1.4491941702906237,1.5970134104123397,2.183171326378384,1.4533003905899553,1.448830460989817,1.4466093974749006,1.4468225437528202,1.4495922279066085,1.4546201447324314
1,0.2,0.2,3,1.9359300906991488,1.922149147894342,2.087768251056732,2.807321716608322,1.942802090644188,1.9092402089159872,1.9116553182313665,1.9132772957641315,1.9199937035847203,1.9298024657441817
2,0.3,0.2,3,2.2615914022567885,2.2415821369226654,2.536064199575379,2.382467517161974,2.2485461765330848,2.2286830842507337,2.234634294949378,2.232940252616956,2.235393093207506,2.24478934122153
3,0.4,0.2,3,2.465760291851097,2.4379318590927324,2.57858803615338,2.6160745866849107,2.473207092616472,2.4504059203810917,2.4604155402680834,2.4456459058384694,2.430228783511222,2.455623838087181
4,0.5,0.2,3,2.519452433897346,2.551195732357377,2.582876691989407,2.554899287099999,2.556400538556522,2.6035907128883253,2.518571410651529,2.5475544987298973,2.523517039225823,2.517823284875567
5,0.6,0.2,3,2.4730591987262085,2.4643335702751132,2.489173131513554,2.461535031068809,2.4578347579160003,2.5003601349074542,2.4519322751514068,2.541048408460052,2.4620071435702497,2.4418479417416594
6,0.7,0.2,3,2.256722694967336,2.2636390200015306,2.269092123279661,2.2429484006446754,2.2505249395343894,2.2402233929365045,2.254222164412848,2.255550286554512,2.251822192010543,2.237947973965746
7,0.8,0.2,3,1.9385071767280149,1.934472717144467,1.9435643529078308,1.9700900054102737,1.903240259744213,1.9215981391399284,1.9107646414058113,1.9767158295028227,1.909340601709866,1.8957302335015593
8,0.9,0.2,3,1.4676244247832773,1.4671139018260817,1.5082497439602613,1.7506287051232143,1.439624226371878,1.552238032540068,1.4419769915489058,1.4260580296860423,1.4494408783053199,1.441441130274478
